n_S, m_S, n, m, c_S, internal_density, edges_inside, average_degree, fomd, tpr, expansion, cut_ratio, conductance, normalized_cut, maximum_odf, average_odf, flake_odf, modularity, auc_score
10.0,1.0,19634.0,270970.0,611,0.022222222222222223,1.0,0.2,0.0,0.1,61.1,0.0031135344476151653,0.9967373572593801,0.9978635228223062,1.0,0.997113997114,0.9,-38.3625,0.672926
7.0,8.0,19634.0,270970.0,1565,0.38095238095238093,8.0,2.2857142857142856,0.142857142857,0.2857142857142857,223.57142857142858,0.011391013836624475,0.9898798228969007,0.992759365997129,1.0,0.996123573396,1.0,-97.6025,0.922806
8.0,4.0,19634.0,270970.0,431,0.14285714285714285,4.0,1.0,0.0,0.25,53.875,0.002745083053092836,0.9817767653758542,0.9825714361037615,1.0,0.987146307798,1.0,-26.5275,0.932896
9.0,4.0,19634.0,270970.0,1291,0.1111111111111111,4.0,0.8888888888888888,0.0,0.3333333333333333,143.44444444444446,0.007309271054493985,0.993841416474211,0.9962179726951368,1.0,0.980281366396,1.0,-80.1525,0.8741
15.0,123.0,19634.0,270970.0,3809,1.1714285714285715,123.0,16.4,0.266666666667,0.5333333333333333,253.93333333333334,0.012943235299114803,0.9393341553637484,0.9463167017475447,1.0,0.946968600037,1.0,-229.95999999999998,0.850036
12.0,10.0,19634.0,270970.0,1211,0.15151515151515152,10.0,1.6666666666666667,0.0,0.5,100.91666666666667,0.005143036727482757,0.983753046303818,0.9859827109703533,1.0,0.984953120699,1.0,-75.0675,0.935459
17.0,39.0,19634.0,270970.0,2368,0.2867647058823529,39.0,4.588235294117647,0.235294117647,0.4117647058823529,139.2941176470588,0.007100683980581069,0.9681112019623875,0.9724623035187149,1.0,0.97927654076,1.0,-145.49,0.981851
6.0,2.0,19634.0,270970.0,513,0.13333333333333333,2.0,0.6666666666666666,0.0,0.3333333333333333,85.5,0.0043560220093743635,0.9922630560928434,0.9932087671182117,1.0,0.995912579246,1.0,-31.6725,0.944443
11.0,6.0,19634.0,270970.0,882,0.10909090909090909,6.0,1.0909090909090908,0.0,0.2727272727272727,80.18181818181819,0.004086114161026254,0.9865771812080537,0.988202059157981,1.0,0.985655614458,1.0,-54.7225,0.605142
15.0,7.0,19634.0,270970.0,785,0.06666666666666667,7.0,0.9333333333333333,0.0,0.3333333333333333,52.333333333333336,0.0026674822026267054,0.9824780976220275,0.9839245396510264,1.0,0.992124114887,1.0,-48.7625,0.8538655
5.0,3.0,19634.0,270970.0,206,0.3,3.0,1.2,0.0,0.4,41.2,0.002098935248866473,0.9716981132075472,0.9720780888595928,1.0,0.971740161214,1.0,-12.675,0.997028
11.0,6.0,19634.0,270970.0,445,0.10909090909090909,6.0,1.0909090909090908,0.0,0.2727272727272727,40.45454545454545,0.0020615882104951053,0.973741794310722,0.9745622628812446,1.0,0.962432967577,1.0,-27.26,0.6756295
12.0,17.0,19634.0,270970.0,431,0.25757575757575757,17.0,2.8333333333333335,0.0833333333333,0.16666666666666666,35.916666666666664,0.0018304284306730541,0.9268817204301075,0.9276764292550632,1.0,0.980987654321,1.0,-25.76,0.712642
11.0,25.0,19634.0,270970.0,2127,0.45454545454545453,25.0,4.545454545454546,0.0909090909091,0.5454545454545454,193.36363636363637,0.009853928367917054,0.9770326136885622,0.9809424179777664,1.0,0.948981995277,1.0,-131.1575,0.912607
6.0,1.0,19634.0,270970.0,169,0.06666666666666667,1.0,0.3333333333333333,0.0,0.16666666666666666,28.166666666666668,0.0014350247945112424,0.9883040935672515,0.9886158401412672,1.0,0.987179487179,1.0,-10.535,0.6548035
6.0,4.0,19634.0,270970.0,334,0.26666666666666666,4.0,1.3333333333333333,0.166666666667,0.16666666666666666,55.666666666666664,0.0028360845051287275,0.9766081871345029,0.9772241210119726,1.0,0.993091537133,1.0,-20.5075,0.827635
14.0,3.0,19634.0,270970.0,1043,0.03296703296703297,3.0,0.42857142857142855,0.0,0.07142857142857142,74.5,0.003797145769622834,0.994280266920877,0.9962011585976883,1.0,0.995283446712,1.0,-65.215,0.747359
15.0,8.0,19634.0,270970.0,1348,0.0761904761904762,8.0,1.0666666666666667,0.0666666666667,0.2,89.86666666666666,0.004580593642217579,0.9882697947214076,0.9907510564098436,1.0,0.994521701352,1.0,-83.69,0.7807925
7.0,10.0,19634.0,270970.0,555,0.47619047619047616,10.0,2.857142857142857,0.285714285714,0.42857142857142855,79.28571428571429,0.004039624715224654,0.9652173913043478,0.9662404799259433,1.0,0.980427646378,1.0,-33.78,0.575289
17.0,14.0,19634.0,270970.0,962,0.10294117647058823,14.0,1.6470588235294117,0.0588235294118,0.35294117647058826,56.588235294117645,0.0028846528671110593,0.9717171717171718,0.9734892219535065,1.0,0.979511433545,0.9411764705882353,-58.9325,0.859529
16.0,3.0,19634.0,270970.0,660,0.025,3.0,0.375,0.0,0.1875,41.25,0.0021026608216943624,0.990990990990991,0.9922073700884377,1.0,0.992112896958,1.0,-41.12,0.828211
16.0,2.0,19634.0,270970.0,128,0.016666666666666666,2.0,0.25,0.0,0.0,8.0,0.0004077887654195127,0.9696969696969697,0.9699331041755552,1.0,0.975568181818,1.0,-7.845000000000001,0.5389315
16.0,10.0,19634.0,270970.0,1670,0.08333333333333333,10.0,1.25,0.0625,0.125,104.375,0.0053203690488327045,0.9881656804733728,0.9912378488355575,1.0,0.979243981197,1.0,-103.7175,0.641359
13.0,73.0,19634.0,270970.0,3861,0.9358974358974359,73.0,11.23076923076923,0.307692307692,0.6153846153846154,297.0,0.015136843178227409,0.9635637634140255,0.97063966302092,1.0,0.965618531819,1.0,-237.1775,0.7917985
6.0,52.0,19634.0,270970.0,2384,3.466666666666667,52.0,17.333333333333332,0.166666666667,0.6666666666666666,397.3333333333333,0.0202431900006793,0.9581993569131833,0.9625799382957124,1.0,0.949631609765,1.0,-145.97,0.713832
6.0,15.0,19634.0,270970.0,846,1.0,15.0,5.0,0.333333333333,0.6666666666666666,141.0,0.007183615243529651,0.9657534246575342,0.967312136122723,1.0,0.958271957863,1.0,-51.6725,0.99641
9.0,61.0,19634.0,270970.0,786,1.6944444444444444,61.0,13.555555555555555,0.444444444444,0.8888888888888888,87.33333333333333,0.004450106157112527,0.8656387665198237,0.8670873367478353,1.0,0.864689859114,1.0,-45.4025,0.994547
16.0,6.0,19634.0,270970.0,590,0.05,6.0,0.75,0.0,0.3125,36.875,0.0018796513406055663,0.9800664451827242,0.9811539667027476,1.0,0.939156388362,1.0,-36.52,0.6779105
9.0,66.0,19634.0,270970.0,3432,1.8333333333333333,66.0,14.666666666666666,0.222222222222,0.3333333333333333,381.3333333333333,0.019430997876857748,0.9629629629629629,0.9692574387901216,1.0,0.975582014499,1.0,-210.5825,0.938355
16.0,15.0,19634.0,270970.0,991,0.125,15.0,1.875,0.0625,0.5,61.9375,0.0031571770822713834,0.970617042115573,0.9724424209599664,1.0,0.966936464204,1.0,-61.0975,0.910186
18.0,556.0,19634.0,270970.0,7035,3.633986928104575,556.0,61.77777777777778,0.388888888889,0.6111111111111112,390.8333333333333,0.01992421152800435,0.8635080397692402,0.8763488412104764,1.0,0.947476615446,1.0,-406.35249999999996,0.9828875
17.0,46.0,19634.0,270970.0,1098,0.3382352941176471,46.0,5.411764705882353,0.352941176471,0.47058823529411764,64.58823529411765,0.003292462420049837,0.9226890756302522,0.9247113761905289,1.0,0.923082932587,1.0,-65.815,0.92561
17.0,44.0,19634.0,270970.0,883,0.3235294117647059,44.0,5.176470588235294,0.352941176471,0.5294117647058824,51.94117647058823,0.0026477634944480927,0.9093717816683831,0.9109987266783788,1.0,0.921004094047,1.0,-52.2425,0.896285
7.0,1.0,19634.0,270970.0,649,0.047619047619047616,1.0,0.2857142857142857,0.0,0.14285714285714285,92.71428571428571,0.004723813405731172,0.9969278033794163,0.9981239249230582,1.0,0.995024875622,0.8571428571428571,-40.6325,0.385351
18.0,2.0,19634.0,270970.0,387,0.013071895424836602,2.0,0.2222222222222222,0.0,0.1111111111111111,21.5,0.0010960440456769984,0.989769820971867,0.99048341785048,1.0,0.981967787115,0.9444444444444444,-24.0325,0.737498
19.0,14.0,19634.0,270970.0,991,0.08187134502923976,14.0,1.4736842105263157,0.0526315789474,0.2631578947368421,52.1578947368421,0.0026590820666246295,0.97252208047105,0.9743474525909315,1.0,0.973235962821,1.0,-60.89,0.8172645
19.0,9.0,19634.0,270970.0,1265,0.05263157894736842,9.0,0.9473684210526315,0.0526315789474,0.21052631578947367,66.57894736842105,0.0033942874008881497,0.9859703819173812,0.9882992299936422,1.0,0.988289767449,1.0,-78.525,0.9023615
10.0,6.0,19634.0,270970.0,402,0.13333333333333333,6.0,1.2,0.0,0.3,40.2,0.0020485120260905014,0.9710144927536232,0.9717557388583933,1.0,0.978357425253,1.0,-24.8225,0.668511
9.0,11.0,19634.0,270970.0,366,0.3055555555555556,11.0,2.4444444444444446,0.111111111111,0.5555555555555556,40.666666666666664,0.002072186836518047,0.9432989690721649,0.9439738921751885,1.0,0.903453830379,1.0,-22.03,0.3932655
8.0,3.0,19634.0,270970.0,144,0.10714285714285714,3.0,0.75,0.0,0.25,18.0,0.0009171507184347294,0.96,0.9602656444275547,1.0,0.950653120464,0.875,-8.79,0.308568
12.0,3.0,19634.0,270970.0,424,0.045454545454545456,3.0,0.5,0.0,0.25,35.333333333333336,0.001800699894676044,0.986046511627907,0.9868282830777612,1.0,0.989665424624,1.0,-26.375,0.7605135
12.0,240.0,19634.0,270970.0,1130,3.6363636363636362,240.0,40.0,0.75,0.6666666666666666,94.16666666666667,0.004799035096660211,0.7018633540372671,0.7039459578449303,1.0,0.75233565421,1.0,-58.6525,0.99479
10.0,9.0,19634.0,270970.0,267,0.2,9.0,1.8,0.0,0.4,26.7,0.0013605788830004077,0.9368421052631579,0.9373345534684885,1.0,0.882499893694,0.9,-16.16,0.688929
8.0,14.0,19634.0,270970.0,705,0.5,14.0,3.5,0.125,0.375,88.125,0.004490217059003363,0.9618008185538881,0.9631000775155498,1.0,0.983274941002,1.0,-43.105,0.97157
12.0,3.0,19634.0,270970.0,776,0.045454545454545456,3.0,0.5,0.0,0.08333333333333333,64.66666666666667,0.003295620561954269,0.9923273657289002,0.9937572269807659,1.0,0.996256768548,1.0,-48.1125,0.663621
16.0,66.0,19634.0,270970.0,2953,0.55,66.0,8.25,0.125,0.4375,184.5625,0.009407814252217352,0.9572123176661265,0.9626330434522969,1.0,0.967958731551,1.0,-180.5275,0.5706495
8.0,3.0,19634.0,270970.0,294,0.10714285714285714,3.0,0.75,0.0,0.25,36.75,0.0018725160501375725,0.98,0.9805422073371349,1.0,0.992999278714,0.875,-18.1525,0.651938
16.0,3.0,19634.0,270970.0,354,0.025,3.0,0.375,0.0,0.1875,22.125,0.0011277908043633399,0.9833333333333333,0.9839861229949153,1.0,0.97968426501,1.0,-21.845,0.5340785
7.0,1.0,19634.0,270970.0,815,0.047619047619047616,1.0,0.2857142857142857,0.0,0.14285714285714285,116.42857142857143,0.0059320615187533204,0.9975520195838433,0.9990536234441628,1.0,0.999622071051,1.0,-51.1625,0.559795
9.0,8.0,19634.0,270970.0,645,0.2222222222222222,8.0,1.7777777777777777,0.111111111111,0.3333333333333333,71.66666666666667,0.0036518046709129513,0.9757942511346445,0.9769830400260113,1.0,0.96825485452,1.0,-39.87,0.817341
11.0,10.0,19634.0,270970.0,329,0.18181818181818182,10.0,1.8181818181818181,0.181818181818,0.2727272727272727,29.90909090909091,0.0015241854410177297,0.9426934097421203,0.9433001420735769,1.0,0.959804964195,1.0,-19.8325,0.4725135
13.0,2.0,19634.0,270970.0,393,0.02564102564102564,2.0,0.3076923076923077,0.0,0.15384615384615385,30.23076923076923,0.0015407353973176307,0.9899244332493703,0.9906490856282768,1.0,0.994376212023,1.0,-24.2775,0.5971375
18.0,7.0,19634.0,270970.0,609,0.0457516339869281,7.0,0.7777777777777778,0.0,0.2222222222222222,33.833333333333336,0.0017247824904839586,0.9775280898876404,0.9786505981129162,1.0,0.965436612683,1.0,-37.7225,0.7887095
7.0,1.0,19634.0,270970.0,305,0.047619047619047616,1.0,0.2857142857142857,0.0,0.14285714285714285,43.57142857142857,0.002219973942600936,0.993485342019544,0.9940478204655543,1.0,0.99843871975,1.0,-18.97,0.605434
7.0,6.0,19634.0,270970.0,452,0.2857142857142857,6.0,1.7142857142857142,0.142857142857,0.2857142857142857,64.57142857142857,0.0032899285969036824,0.9741379310344828,0.9749712950965794,1.0,0.987217332431,1.0,-27.7225,0.849079
18.0,2.0,19634.0,270970.0,1031,0.013071895424836602,2.0,0.2222222222222222,0.0,0.05555555555555555,57.27777777777778,0.0029199519666485408,0.996135265700483,0.998034091964326,1.0,0.996472663139,1.0,-64.2975,0.609225
16.0,8.0,19634.0,270970.0,742,0.06666666666666667,8.0,1.0,0.0,0.25,46.375,0.0023639004995412377,0.978891820580475,0.9802591441275555,1.0,0.980479502848,1.0,-46.0725,0.5789065
8.0,2.0,19634.0,270970.0,186,0.07142857142857142,2.0,0.5,0.0,0.25,23.25,0.0011846530113115254,0.9789473684210527,0.9792904646244903,1.0,0.96813655761,0.625,-11.485,0.246556
12.0,8.0,19634.0,270970.0,1167,0.12121212121212122,8.0,1.3333333333333333,0.0,0.3333333333333333,97.25,0.0049561716440729795,0.9864750633981403,0.9886238745550182,1.0,0.926304991805,1.0,-72.2775,0.240436
11.0,11.0,19634.0,270970.0,591,0.2,11.0,2.0,0.0,0.5454545454545454,53.72727272727273,0.00273797445483732,0.964110929853181,0.9652003127021291,1.0,0.938434596795,1.0,-36.1175,0.71282
9.0,6.0,19634.0,270970.0,958,0.16666666666666666,6.0,1.3333333333333333,0.0,0.3333333333333333,106.44444444444444,0.005423920736022647,0.9876288659793815,0.9893935090167779,1.0,0.907160043274,1.0,-59.7325,0.197024
7.0,2.0,19634.0,270970.0,238,0.09523809523809523,2.0,0.5714285714285714,0.0,0.2857142857142857,34.0,0.0017323075355377797,0.9834710743801653,0.9839100478462481,1.0,0.940306122449,1.0,-14.7275,0.517915
11.0,0.0,19634.0,270970.0,223,0.0,0.0,0.0,0.0,0.0,20.272727272727273,0.0010331104964953,1.0,1.0004113154162124,1.0,1.0,1.0,-13.71,0.6201825
13.0,8.0,19634.0,270970.0,514,0.10256410256410256,8.0,1.2307692307692308,0.0769230769231,0.3076923076923077,39.53846153846154,0.002015109400054102,0.969811320754717,0.9707588944866458,1.0,0.984250092169,1.0,-31.415,0.9033285
19.0,23.0,19634.0,270970.0,1743,0.13450292397660818,23.0,2.4210526315789473,0.0526315789474,0.5789473684210527,91.73684210526316,0.004676871889128889,0.9742873113471213,0.9774934948850336,1.0,0.968203851659,1.0,-107.4,0.992772
10.0,16.0,19634.0,270970.0,1108,0.35555555555555557,16.0,3.2,0.2,0.5,110.8,0.005646147574398695,0.9719298245614035,0.973970280091259,1.0,0.956819636963,1.0,-68.2175,0.518907
9.0,1.0,19634.0,270970.0,742,0.027777777777777776,1.0,0.2222222222222222,0.0,0.1111111111111111,82.44444444444444,0.004200990799716914,0.9973118279569892,0.9986791162300046,1.0,0.999596692882,1.0,-46.31,0.6008425
9.0,0.0,19634.0,270970.0,169,0.0,0.0,0.0,0.0,0.0,18.77777777777778,0.0009568294409058741,1.0,1.0003117454238908,1.0,1.0,1.0,-10.6575,0.6622515
8.0,9.0,19634.0,270970.0,1106,0.32142857142857145,9.0,2.25,0.125,0.25,138.25,0.00704422704575563,0.9839857651245552,0.9860224925124614,1.0,0.995169911877,1.0,-68.5975,0.763247
8.0,3.0,19634.0,270970.0,217,0.10714285714285714,3.0,0.75,0.0,0.25,27.125,0.0013820951798634465,0.9730941704035875,0.9734944278964262,1.0,0.982732732733,1.0,-13.2875,0.278156
10.0,3.0,19634.0,270970.0,771,0.06666666666666667,3.0,0.6,0.0,0.2,77.1,0.003928862617203425,0.9922779922779923,0.993698653594914,1.0,0.99555539094,1.0,-48.02,0.692805
9.0,3.0,19634.0,270970.0,262,0.08333333333333333,3.0,0.6666666666666666,0.0,0.2222222222222222,29.11111111111111,0.0014833687190375089,0.9776119402985075,0.9780951603886594,1.0,0.983925101572,1.0,-16.15,0.875822
6.0,1.0,19634.0,270970.0,311,0.06666666666666667,1.0,0.3333333333333333,0.0,0.16666666666666666,51.833333333333336,0.0026407852727396235,0.9936102236421726,0.9941837608916649,1.0,0.998207885305,1.0,-19.4275,0.475625
8.0,6.0,19634.0,270970.0,491,0.21428571428571427,6.0,1.5,0.0,0.375,61.375,0.0031272291857739735,0.9761431411530815,0.9770483454324301,1.0,0.975354962344,0.875,-30.305,0.332917
6.0,2.0,19634.0,270970.0,213,0.13333333333333333,2.0,0.6666666666666666,0.0,0.16666666666666666,35.5,0.0018086407173425719,0.9815668202764977,0.9819597012003766,1.0,0.992337164751,1.0,-13.4025,0.796045
8.0,2.0,19634.0,270970.0,238,0.07142857142857142,2.0,0.5,0.0,0.125,29.75,0.0015158463263018444,0.9834710743801653,0.9839100478462481,1.0,0.9375,1.0,-14.82,0.941034
18.0,16.0,19634.0,270970.0,627,0.10457516339869281,16.0,1.7777777777777777,0.111111111111,0.4444444444444444,34.833333333333336,0.0017757612833061447,0.9514415781487102,0.9525972639569991,1.0,0.947425763342,1.0,-38.24,0.7758405
6.0,1.0,19634.0,270970.0,148,0.06666666666666667,1.0,0.3333333333333333,0.0,0.16666666666666666,24.666666666666668,0.0012567081040690171,0.9866666666666667,0.986939686076871,1.0,0.992424242424,1.0,-9.0625,0.723098
14.0,5.0,19634.0,270970.0,775,0.054945054945054944,5.0,0.7142857142857143,0.0,0.21428571428571427,55.357142857142854,0.0028214649774282803,0.9872611464968153,0.9886891783004655,1.0,0.971652787778,1.0,-48.17,0.895012
11.0,0.0,19634.0,270970.0,117,0.0,0.0,0.0,0.0,0.0,10.636363636363637,0.0005420355519728705,1.0,1.000215844459162,1.0,1.0,1.0,-7.265,0.466956
14.0,1.0,19634.0,270970.0,412,0.01098901098901099,1.0,0.14285714285714285,0.0,0.07142857142857142,29.428571428571427,0.0014999271880005824,0.9951690821256038,0.9959287391736356,1.0,0.995726495726,0.9285714285714286,-25.6525,0.6379225
10.0,3.0,19634.0,270970.0,174,0.06666666666666667,3.0,0.6,0.0,0.2,17.4,0.000886669384427232,0.9666666666666667,0.9669876359200258,1.0,0.975642308976,0.9,-10.6425,0.428327
18.0,4.0,19634.0,270970.0,402,0.026143790849673203,4.0,0.4444444444444444,0.0,0.16666666666666666,22.333333333333332,0.00113852637302882,0.9804878048780488,0.981229045515737,1.0,0.990274751876,1.0,-24.74,0.640204
8.0,72.0,19634.0,270970.0,1319,2.5714285714285716,72.0,18.0,0.5,0.625,164.875,0.008400845816773668,0.9015721120984279,0.9040006953634823,1.0,0.91164687709,0.875,-77.82,0.585316
11.0,4.0,19634.0,270970.0,641,0.07272727272727272,4.0,0.7272727272727273,0.0,0.18181818181818182,58.27272727272727,0.002969613579612051,0.987673343605547,0.9888547514529703,1.0,0.994072434846,1.0,-39.7925,0.4535045
9.0,13.0,19634.0,270970.0,369,0.3611111111111111,13.0,2.888888888888889,0.111111111111,0.4444444444444444,41.0,0.002089171974522293,0.9341772151898734,0.9348576717042764,1.0,0.905883549453,1.0,-22.2375,0.933811
10.0,16.0,19634.0,270970.0,709,0.35555555555555557,16.0,3.2,0.1,0.4,70.9,0.003612922951487974,0.9568151147098516,0.9581217453535653,1.0,0.899139657549,1.0,-43.06,0.941724
13.0,0.0,19634.0,270970.0,673,0.0,0.0,0.0,0.0,0.0,51.76923076923077,0.0026384603623276475,1.0,1.0012402946483037,1.0,1.0,1.0,-42.0925,0.6491295
13.0,13.0,19634.0,270970.0,1872,0.16666666666666666,13.0,2.0,0.0769230769231,0.3076923076923077,144.0,0.0073390754803526834,0.9863013698630136,0.9897439005644293,1.0,0.974569672573,1.0,-116.6075,0.703352
7.0,8.0,19634.0,270970.0,119,0.38095238095238093,8.0,2.2857142857142856,0.142857142857,0.5714285714285714,17.0,0.0008661537677688898,0.8814814814814815,0.881701021259691,1.0,0.793393740762,1.0,-7.0024999999999995,0.2510755
6.0,3.0,19634.0,270970.0,140,0.2,3.0,1.0,0.0,0.5,23.333333333333332,0.0011887779362815027,0.958904109589041,0.9591623769104769,1.0,0.950029708853,1.0,-8.535,0.901912
13.0,7.0,19634.0,270970.0,541,0.08974358974358974,7.0,1.0769230769230769,0.0769230769231,0.23076923076923078,41.61538461538461,0.0021209614502514964,0.9747747747747748,0.9757720704628075,1.0,0.969575522517,1.0,-33.17,0.5060495
18.0,14.0,19634.0,270970.0,1361,0.0915032679738562,14.0,1.5555555555555556,0.0555555555556,0.16666666666666666,75.61111111111111,0.003854563168388617,0.9798416126709864,0.9823467988296948,1.0,0.984456307132,0.8888888888888888,-84.6175,0.496934
9.0,1.0,19634.0,270970.0,167,0.027777777777777776,1.0,0.2222222222222222,0.0,0.1111111111111111,18.555555555555557,0.0009455060155697098,0.9881656804733728,0.988473738875343,1.0,0.977777777778,1.0,-10.365,0.867349
13.0,4.0,19634.0,270970.0,832,0.05128205128205128,4.0,0.6153846153846154,0.0,0.3076923076923077,64.0,0.0032618113246011926,0.9904761904761905,0.9920090850675783,1.0,0.995588972287,1.0,-51.5,0.880346
19.0,9.0,19634.0,270970.0,521,0.05263157894736842,9.0,0.9473684210526315,0.0,0.21052631578947367,27.42105263157895,0.0013979634275594671,0.9666048237476809,0.967565293326973,1.0,0.970325696944,1.0,-32.0375,0.578555
12.0,5.0,19634.0,270970.0,727,0.07575757575757576,5.0,0.8333333333333334,0.0,0.25,60.583333333333336,0.003087520809975198,0.9864314789687924,0.9877711834229872,1.0,0.990048933684,1.0,-45.1425,0.6525085
18.0,3.0,19634.0,270970.0,323,0.0196078431372549,3.0,0.3333333333333333,0.0,0.16666666666666666,17.944444444444443,0.0009147861156425593,0.9817629179331308,0.9823585764492956,1.0,0.98258377425,1.0,-19.6975,0.448177
18.0,9.0,19634.0,270970.0,1320,0.058823529411764705,9.0,1.0,0.0555555555556,0.2222222222222222,73.33333333333333,0.0037384448069603046,0.9865470852017937,0.9889769415089276,1.0,0.992385886026,1.0,-81.87,0.8506275
6.0,4.0,19634.0,270970.0,51,0.26666666666666666,4.0,1.3333333333333333,0.0,0.3333333333333333,8.5,0.00043305481964540455,0.864406779661017,0.8645008785534176,1.0,0.88253968254,1.0,-2.875,0.66887
11.0,7.0,19634.0,270970.0,459,0.12727272727272726,7.0,1.2727272727272727,0.0909090909091,0.18181818181818182,41.72727272727273,0.00212644716543203,0.9704016913319239,0.9712479536732497,1.0,0.982873665175,1.0,-28.2025,0.627637
9.0,0.0,19634.0,270970.0,138,0.0,0.0,0.0,0.0,0.0,15.333333333333334,0.0007813163481953291,1.0,1.0002545759097399,1.0,1.0,1.0,-8.635,0.3044735
4.0,0.0,19634.0,270970.0,35,0.0,0.0,0.0,0.0,0.0,8.75,0.000445746306673459,1.0,1.0000645786244753,1.0,1.0,1.0,-2.135,0.4576805
11.0,3.0,19634.0,270970.0,781,0.05454545454545454,3.0,0.5454545454545454,0.0,0.09090909090909091,71.0,0.0036182031289812974,0.9923761118170267,0.9938151728343193,1.0,0.996974276368,1.0,-48.585,0.531801
11.0,2.0,19634.0,270970.0,333,0.03636363636363636,2.0,0.36363636363636365,0.0,0.18181818181818182,30.272727272727273,0.0015427165709997082,0.9881305637982196,0.9887446501649491,1.0,0.98880298587,1.0,-20.6675,0.8715
6.0,13.0,19634.0,270970.0,643,0.8666666666666667,13.0,4.333333333333333,0.166666666667,0.8333333333333334,107.16666666666667,0.0054598872359214725,0.9611360239162929,0.9623211528520546,1.0,0.712084199584,1.0,-39.2375,0.261564
6.0,5.0,19634.0,270970.0,129,0.3333333333333333,5.0,1.6666666666666667,0.166666666667,0.3333333333333333,21.5,0.0010953739555736703,0.9280575539568345,0.9282955354311759,1.0,0.963636363636,0.6666666666666666,-7.795,0.397075
7.0,1.0,19634.0,270970.0,642,0.047619047619047616,1.0,0.2857142857142857,0.0,0.14285714285714285,91.71428571428571,0.004672863184097708,0.9968944099378882,0.9980776455897736,1.0,0.99868938401,1.0,-40.125,0.717381
17.0,3.0,19634.0,270970.0,364,0.022058823529411766,3.0,0.35294117647058826,0.0,0.17647058823529413,21.41176470588235,0.0010914902740420224,0.9837837837837838,0.9844550014537734,1.0,0.980879308245,1.0,-22.6425,0.556383
8.0,3.0,19634.0,270970.0,266,0.10714285714285714,3.0,0.75,0.0,0.25,33.25,0.0016941811882197086,0.9779411764705882,0.9784317703473865,1.0,0.986772486772,1.0,-16.475,0.88923
8.0,4.0,19634.0,270970.0,182,0.14285714285714285,4.0,1.0,0.0,0.25,22.75,0.0011591766024661163,0.9578947368421052,0.9582304595867678,1.0,0.969575200918,1.0,-10.975,0.688284
6.0,4.0,19634.0,270970.0,299,0.26666666666666666,4.0,1.3333333333333333,0.0,0.16666666666666666,49.833333333333336,0.002538890021058352,0.9739413680781759,0.9744927935776402,1.0,0.967884545122,0.8333333333333334,-18.42,0.387793
6.0,4.0,19634.0,270970.0,458,0.26666666666666666,4.0,1.3333333333333333,0.0,0.5,76.33333333333333,0.0038890021058352016,0.9828326180257511,0.9836770288740336,1.0,0.959634521246,1.0,-28.53,0.912242
6.0,3.0,19634.0,270970.0,330,0.2,3.0,1.0,0.0,0.16666666666666666,55.0,0.0028021194212349706,0.9821428571428571,0.9827514168112105,1.0,0.994923857868,1.0,-20.45,0.45664
11.0,5.0,19634.0,270970.0,726,0.09090909090909091,5.0,0.9090909090909091,0.0,0.2727272727272727,66.0,0.0033634000917290934,0.9864130434782609,0.9877509076131824,1.0,0.947561470787,1.0,-44.755,0.635835
7.0,7.0,19634.0,270970.0,94,0.3333333333333333,7.0,2.0,0.142857142857,0.42857142857142855,13.428571428571429,0.000684188690506518,0.8703703703703703,0.8705437957052289,1.0,0.873015873016,1.0,-5.515,0.4787255
8.0,0.0,19634.0,270970.0,73,0.0,0.0,0.0,0.0,0.0,9.125,0.000464944461428717,1.0,1.0001346831164566,1.0,1.0,1.0,-4.67,0.822567
15.0,10.0,19634.0,270970.0,849,0.09523809523809523,10.0,1.3333333333333333,0.0666666666667,0.13333333333333333,56.6,0.0028849584586370354,0.9769850402761795,0.9785492416215031,1.0,0.993438274808,1.0,-52.4375,0.6493955
7.0,1.0,19634.0,270970.0,254,0.047619047619047616,1.0,0.2857142857142857,0.0,0.14285714285714285,36.285714285714285,0.0018487651849856976,0.9921875,0.9926559687343229,1.0,0.904761904762,1.0,-15.96,0.590961
9.0,3.0,19634.0,270970.0,99,0.08333333333333333,3.0,0.6666666666666666,0.0,0.2222222222222222,11.0,0.0005605095541401274,0.9428571428571428,0.9430397885632161,1.0,0.929435483871,0.8888888888888888,-6.06,0.3520445
9.0,4.0,19634.0,270970.0,240,0.1111111111111111,4.0,0.8888888888888888,0.0,0.3333333333333333,26.666666666666668,0.0013588110403397028,0.967741935483871,0.9681845994355321,1.0,0.952991452991,1.0,-14.475,0.569031
8.0,29.0,19634.0,270970.0,3591,1.0357142857142858,29.0,7.25,0.125,0.375,448.875,0.022871446040966064,0.9841052343107701,0.990688511576556,1.0,0.983772729266,1.0,-223.4125,0.946415
8.0,28.0,19634.0,270970.0,3290,1.0,28.0,7.0,0.375,0.375,411.25,0.020954346275349027,0.9832635983263598,0.9892983688766795,1.0,0.972015171305,1.0,-203.4475,0.810739
19.0,4.0,19634.0,270970.0,326,0.023391812865497075,4.0,0.42105263157894735,0.0,0.15789473684210525,17.157894736842106,0.0008747333539047722,0.9760479041916168,0.9766490940311396,1.0,0.991460794844,1.0,-20.0475,0.465794
12.0,50.0,19634.0,270970.0,3247,0.7575757575757576,50.0,8.333333333333334,0.0833333333333,0.3333333333333333,270.5833333333333,0.013789793768898856,0.9701224977591874,0.9760793450147631,1.0,0.986240322147,1.0,-199.55,0.986724
